id,record_time,status,+24V_max_current,-24V_max_current,+24V_working_current,-24V_working_current,+9V_working_current,circuit_disconnect_freq,circuit_disconnect_time,command_judge_time,first_pulse_time,second_pulse_time,third_pulse_time,photoelectric_freq,system_recognition,mode1_level,mode2_level,mode1_pulse_width,mode2_pulse_width
931,2024-01-07 19:00,模式1脉宽过长故障,2.9,2.9,242,274,98,116,5.2,0.77,0.84,0.57,0.55,2.2,12.0,5.0,-4.5,33.07,35.04
932,2024-01-07 19:10,正常,2.7,2.8,232,259,95,118,5.0,0.71,0.85,0.55,0.56,2.5,12.1,5.3,-5.2,32.97,34.99
933,2024-01-07 19:20,指令判断时间过短故障,2.6,2.6,267,220,83,119,5.0,0.61,0.82,0.57,0.52,1.1,11.9,4.9,-4.9,32.99,34.97
934,2024-01-07 19:30,正常,2.6,2.5,204,218,93,119,3.6,0.77,0.85,0.53,0.52,1.0,12.0,4.8,-4.7,32.99,34.99
935,2024-01-07 19:40,-24V稳定电流超标故障,2.8,2.8,210,383,90,109,3.5,0.78,0.82,0.52,0.55,1.0,12.1,4.5,-5.3,33.0,34.97
936,2024-01-07 19:50,正常,2.7,2.6,249,259,78,128,3.7,0.75,0.84,0.56,0.53,2.8,12.1,4.7,-5.4,33.0,34.95
937,2024-01-07 20:00,电路断开频率过高故障,2.4,2.5,243,284,98,150,3.1,0.74,0.88,0.57,0.52,1.9,11.9,5.5,-4.8,33.03,35.0
938,2024-01-07 20:10,正常,2.1,2.8,284,202,96,106,4.1,0.77,0.86,0.57,0.57,2.0,12.0,5.1,-5.5,32.97,34.99
939,2024-01-07 20:20,正常,2.0,2.5,231,219,92,116,4.1,0.7,0.87,0.52,0.58,2.3,12.1,5.1,-4.6,33.01,35.03
940,2024-01-07 20:30,-24V最大电流超标故障,2.3,3.5,209,281,73,102,5.2,0.79,0.83,0.57,0.52,2.8,12.1,4.7,-5.1,33.0,34.95
941,2024-01-07 20:40,正常,2.0,2.8,246,230,73,114,4.6,0.74,0.85,0.56,0.53,1.6,12.0,4.7,-5.1,33.04,34.98
942,2024-01-07 20:50,模式2脉宽过长故障,2.0,2.3,242,286,80,106,5.4,0.73,0.83,0.54,0.58,1.3,12.0,5.2,-4.9,33.03,35.07
943,2024-01-07 21:00,正常,2.4,2.7,218,223,93,120,5.3,0.74,0.83,0.54,0.53,2.7,12.0,4.7,-5.2,32.98,34.98
944,2024-01-07 21:10,正常,2.8,2.8,290,202,75,127,5.2,0.71,0.83,0.56,0.57,1.3,12.1,5.3,-4.7,33.04,35.02
945,2024-01-07 21:20,光电频率过高故障,2.3,2.5,229,222,70,100,3.9,0.76,0.85,0.53,0.56,3.6,12.0,5.2,-5.4,32.96,35.05
946,2024-01-07 21:30,第三脉冲时间过短故障,2.3,2.4,274,254,70,109,4.4,0.79,0.87,0.55,0.5,1.5,12.0,5.3,-4.9,33.04,34.96
947,2024-01-07 21:40,正常,2.3,2.5,201,203,97,115,4.2,0.75,0.86,0.54,0.52,2.5,12.1,4.9,-5.2,33.0,34.97
948,2024-01-07 21:50,模式2脉宽过长故障,2.2,2.7,264,242,79,109,3.6,0.75,0.84,0.53,0.53,2.2,12.0,5.0,-5.5,33.01,35.13
949,2024-01-07 22:00,正常,2.4,2.5,201,205,86,105,3.1,0.7,0.87,0.54,0.53,2.5,11.9,5.4,-5.0,32.99,35.0
950,2024-01-07 22:10,正常,2.9,2.1,259,257,82,103,4.0,0.79,0.88,0.56,0.54,1.4,11.9,4.6,-5.2,33.0,35.02
951,2024-01-07 22:20,正常,2.5,2.9,256,254,83,112,5.5,0.75,0.87,0.54,0.56,2.0,12.0,4.7,-4.5,33.0,34.97
952,2024-01-07 22:30,电路断开频率过低故障,2.4,2.4,289,214,99,89,3.9,0.79,0.87,0.55,0.55,2.1,12.0,5.3,-4.6,33.01,35.01
953,2024-01-07 22:40,正常,2.2,2.6,239,215,77,125,5.0,0.78,0.87,0.57,0.52,2.7,11.9,4.6,-4.9,32.96,34.96
954,2024-01-07 22:50,正常,2.8,2.2,269,220,70,116,3.3,0.74,0.88,0.55,0.57,1.5,12.0,5.0,-4.6,33.04,35.0
955,2024-01-07 23:00,正常,2.1,2.1,200,227,92,111,3.0,0.73,0.83,0.58,0.58,2.1,12.0,5.0,-5.2,33.0,34.99
956,2024-01-07 23:10,正常,2.7,2.9,240,270,85,108,3.1,0.7,0.83,0.52,0.57,2.8,12.0,4.6,-5.3,33.03,35.04
957,2024-01-07 23:20,正常,2.2,2.6,253,201,97,100,4.5,0.79,0.85,0.57,0.55,1.0,12.1,5.4,-4.8,33.04,35.04
958,2024-01-07 23:30,正常,2.6,2.2,262,217,84,110,3.9,0.74,0.87,0.56,0.53,2.9,11.9,5.0,-4.6,33.01,34.99
959,2024-01-07 23:40,-24V最大电流超标故障,2.8,3.2,209,216,88,116,3.1,0.72,0.84,0.56,0.56,1.7,12.0,4.7,-5.1,33.0,35.04
960,2024-01-07 23:50,第三脉冲时间过短故障,2.3,2.6,243,254,87,112,5.5,0.71,0.86,0.57,0.49,1.0,11.9,5.3,-4.6,32.97,34.96
961,2024-01-08 00:00,-24V稳定电流超标故障,2.3,2.7,204,355,75,106,5.0,0.72,0.88,0.57,0.55,2.1,12.0,5.3,-4.9,33.05,35.01
962,2024-01-08 00:10,模式1脉宽过长故障,2.0,2.8,262,265,94,119,5.1,0.74,0.84,0.55,0.56,2.8,12.0,5.4,-5.3,33.15,34.95
963,2024-01-08 00:20,正常,2.7,2.3,268,200,87,115,4.0,0.78,0.85,0.55,0.58,1.9,11.9,5.0,-4.7,32.96,35.03
964,2024-01-08 00:30,正常,2.6,2.0,261,250,79,114,3.1,0.72,0.86,0.56,0.53,2.2,12.1,4.5,-4.6,33.01,35.01
965,2024-01-08 00:40,模式1脉宽过短故障,2.9,2.4,281,274,94,122,5.2,0.72,0.82,0.53,0.54,2.6,12.1,5.2,-4.6,32.89,35.03
966,2024-01-08 00:50,第一脉冲时间过长故障,2.0,2.7,270,265,77,125,4.0,0.79,0.9,0.53,0.55,2.7,12.0,5.2,-4.8,33.0,34.96
967,2024-01-08 01:00,正常,2.8,2.9,264,280,77,103,4.9,0.77,0.85,0.55,0.53,2.0,12.0,5.4,-4.5,33.05,35.04
968,2024-01-08 01:10,正常,2.9,2.4,241,238,79,118,4.5,0.75,0.84,0.54,0.55,1.2,12.1,4.9,-5.3,33.01,35.0
969,2024-01-08 01:20,电路断开时间超标故障,2.4,2.5,221,208,80,123,6.0,0.78,0.83,0.57,0.54,1.3,12.0,4.8,-5.0,33.03,34.96
970,2024-01-08 01:30,系统识别电压过低故障,2.1,2.6,215,220,70,103,3.6,0.73,0.83,0.53,0.53,1.1,11.6,5.0,-4.7,32.97,34.98
971,2024-01-08 01:40,系统识别电压过高故障,2.3,2.6,241,275,82,112,3.1,0.79,0.83,0.55,0.54,1.2,12.3,5.5,-4.7,32.98,35.04
972,2024-01-08 01:50,系统识别电压过低故障,2.1,2.4,244,234,98,119,3.5,0.71,0.88,0.55,0.53,2.8,11.5,4.8,-5.5,33.02,34.96
973,2024-01-08 02:00,正常,2.7,2.0,256,214,95,129,5.2,0.79,0.85,0.55,0.55,1.5,12.0,5.4,-4.7,33.01,35.04
974,2024-01-08 02:10,第三脉冲时间过长故障,2.6,2.4,273,213,87,121,3.9,0.77,0.85,0.54,0.59,1.3,12.0,4.8,-5.0,32.97,35.02
975,2024-01-08 02:20,正常,2.4,2.1,274,254,97,129,5.2,0.73,0.82,0.53,0.56,1.8,12.0,4.9,-4.8,32.97,34.96
976,2024-01-08 02:30,模式2电平过高故障,2.6,2.7,268,231,84,129,4.6,0.79,0.83,0.56,0.53,2.7,11.9,5.4,-4.0,32.98,35.0
977,2024-01-08 02:40,正常,2.6,2.2,212,215,87,105,5.0,0.77,0.83,0.54,0.52,1.2,12.0,5.4,-4.9,33.04,34.96
978,2024-01-08 02:50,正常,2.1,2.6,204,274,85,123,5.1,0.71,0.83,0.52,0.55,2.6,12.1,4.7,-4.9,32.99,34.99
979,2024-01-08 03:00,-24V最大电流超标故障,2.6,3.5,276,269,99,110,3.6,0.71,0.83,0.58,0.55,1.9,12.0,4.6,-5.3,33.04,35.02
980,2024-01-08 03:10,指令判断时间过长故障,2.1,2.3,203,205,96,118,4.0,0.82,0.82,0.55,0.54,2.0,11.9,5.2,-5.2,33.02,35.02
981,2024-01-08 03:20,正常,2.5,2.2,231,245,96,126,4.7,0.79,0.87,0.56,0.53,1.6,12.0,5.0,-5.2,33.05,34.99
982,2024-01-08 03:30,正常,2.4,2.6,225,282,96,122,4.1,0.74,0.83,0.56,0.54,2.9,12.0,4.8,-5.4,33.01,35.04
983,2024-01-08 03:40,正常,2.4,2.3,227,240,79,121,5.3,0.71,0.88,0.53,0.54,1.2,12.0,5.2,-4.9,33.0,34.99
984,2024-01-08 03:50,正常,2.9,2.3,246,284,83,129,3.7,0.72,0.83,0.58,0.54,2.0,12.0,4.7,-4.6,33.02,35.04
985,2024-01-08 04:00,正常,2.8,2.1,219,279,74,117,3.9,0.74,0.87,0.56,0.53,1.8,12.0,5.2,-4.7,33.04,34.97
986,2024-01-08 04:10,正常,2.6,2.5,285,225,88,130,4.0,0.78,0.86,0.56,0.57,2.5,12.0,4.5,-5.0,33.04,34.99
987,2024-01-08 04:20,正常,2.6,2.2,212,208,99,112,4.2,0.77,0.87,0.58,0.53,2.6,12.0,5.0,-4.5,33.03,35.01
988,2024-01-08 04:30,指令判断时间过短故障,2.6,2.7,239,235,93,105,4.6,0.61,0.87,0.52,0.55,2.0,11.9,4.6,-4.9,32.98,34.98
989,2024-01-08 04:40,正常,2.9,2.9,237,231,93,116,4.9,0.71,0.83,0.52,0.55,2.4,12.0,4.6,-5.3,33.02,35.01
990,2024-01-08 04:50,正常,2.2,2.3,219,286,84,108,3.0,0.71,0.87,0.54,0.56,1.6,12.1,5.0,-4.8,32.98,34.97
991,2024-01-08 05:00,正常,2.9,2.0,204,240,89,107,4.0,0.77,0.86,0.53,0.57,1.9,11.9,4.7,-4.7,33.0,34.96
992,2024-01-08 05:10,第二脉冲时间过短故障,2.0,2.8,211,209,94,111,3.9,0.72,0.84,0.51,0.56,2.7,12.0,5.1,-5.4,33.0,35.02
993,2024-01-08 05:20,指令判断时间过长故障,2.7,2.2,266,257,80,115,4.0,0.84,0.86,0.54,0.53,1.6,11.9,4.7,-5.0,32.98,34.99
994,2024-01-08 05:30,模式2脉宽过短故障,2.7,2.0,207,224,78,127,4.8,0.74,0.83,0.55,0.57,2.2,12.0,5.4,-5.2,33.03,34.9
995,2024-01-08 05:40,正常,2.4,2.8,263,236,97,117,3.7,0.74,0.83,0.56,0.54,1.1,12.0,5.5,-4.5,33.04,34.99
996,2024-01-08 05:50,电路断开时间超标故障,2.9,2.2,207,254,74,127,6.5,0.71,0.83,0.57,0.57,1.2,12.0,5.4,-4.6,33.04,34.97
997,2024-01-08 06:00,正常,2.1,2.1,220,247,82,127,3.7,0.78,0.82,0.54,0.54,1.3,12.1,5.4,-5.0,32.98,35.03
998,2024-01-08 06:10,模式2脉宽过短故障,2.1,2.7,202,274,92,103,3.7,0.72,0.87,0.56,0.53,1.6,12.0,5.1,-4.7,33.0,34.9
999,2024-01-08 06:20,正常,2.0,2.4,269,256,88,126,3.1,0.76,0.82,0.57,0.54,1.5,12.1,5.5,-4.6,32.95,35.01
1000,2024-01-08 06:30,正常,2.1,2.7,230,251,70,117,5.0,0.77,0.87,0.57,0.54,1.6,12.0,4.6,-5.3,33.04,34.98
1001,2024-01-08 06:40,正常,2.6,2.5,219,242,71,126,5.5,0.79,0.84,0.54,0.58,1.9,12.0,4.9,-4.8,32.97,35.05
1002,2024-01-08 06:50,正常,2.3,2.4,242,240,78,111,3.2,0.75,0.87,0.54,0.57,2.2,12.1,5.2,-5.4,33.01,34.97
1003,2024-01-08 07:00,模式2脉宽过短故障,2.8,2.9,282,285,75,110,4.8,0.77,0.88,0.57,0.58,1.0,12.1,5.2,-4.7,32.97,34.87
1004,2024-01-08 07:10,-24V稳定电流超标故障,2.1,2.1,262,354,95,102,3.4,0.78,0.85,0.57,0.56,1.3,12.0,4.9,-4.9,32.96,35.04
1005,2024-01-08 07:20,模式2脉宽过短故障,2.6,2.0,239,253,91,114,3.3,0.71,0.83,0.53,0.54,2.4,12.0,5.4,-4.7,33.01,34.91
1006,2024-01-08 07:30,正常,2.3,2.6,244,267,91,112,4.6,0.79,0.88,0.54,0.54,3.0,12.0,5.0,-5.2,33.03,35.0
1007,2024-01-08 07:40,指令判断时间过长故障,2.7,2.0,225,283,96,118,3.4,0.86,0.84,0.54,0.57,2.3,12.0,4.7,-5.0,32.96,35.0
1008,2024-01-08 07:50,正常,2.7,2.4,202,213,88,104,4.7,0.78,0.88,0.54,0.55,2.7,12.1,4.7,-5.0,32.95,35.01
1009,2024-01-08 08:00,+24V稳定电流超标故障,2.3,2.4,348,208,74,108,4.9,0.71,0.85,0.58,0.57,2.8,12.0,4.6,-5.3,32.97,35.04
1010,2024-01-08 08:10,正常,2.2,2.3,207,274,81,119,4.0,0.75,0.84,0.55,0.53,1.3,12.1,4.8,-5.3,32.98,35.03
1011,2024-01-08 08:20,第一脉冲时间过长故障,2.4,2.2,260,267,84,126,4.9,0.75,0.91,0.55,0.57,1.2,12.0,5.3,-5.5,33.05,35.04
1012,2024-01-08 08:30,正常,2.7,2.5,258,245,72,127,4.7,0.77,0.87,0.52,0.54,2.3,12.0,5.5,-4.7,33.04,35.03
1013,2024-01-08 08:40,模式2脉宽过长故障,2.3,2.4,201,227,72,130,4.4,0.76,0.84,0.55,0.52,1.2,11.9,5.4,-5.3,33.04,35.09
1014,2024-01-08 08:50,正常,2.6,2.2,206,246,97,125,3.8,0.7,0.84,0.56,0.55,2.9,11.9,4.8,-4.8,32.97,35.03
1015,2024-01-08 09:00,正常,2.5,2.9,254,260,80,101,4.4,0.78,0.88,0.52,0.57,2.6,11.9,5.4,-4.5,32.98,35.0
1016,2024-01-08 09:10,光电频率过高故障,2.6,2.7,224,223,85,113,3.6,0.77,0.85,0.55,0.56,3.8,12.1,4.8,-5.1,32.98,34.99
1017,2024-01-08 09:20,-24V最大电流超标故障,2.5,4.0,239,278,94,120,4.0,0.76,0.87,0.56,0.54,2.0,12.1,5.3,-4.7,33.03,34.95
1018,2024-01-08 09:30,正常,2.5,2.5,253,228,80,106,4.5,0.75,0.84,0.56,0.58,2.8,11.9,5.1,-4.6,32.96,34.99
1019,2024-01-08 09:40,正常,2.5,2.4,219,209,90,113,3.1,0.8,0.85,0.52,0.57,1.3,11.9,5.2,-5.0,32.97,34.98
1020,2024-01-08 09:50,电路断开频率过低故障,2.8,2.6,283,248,94,81,3.9,0.79,0.84,0.57,0.57,2.3,12.1,4.9,-5.0,33.01,35.05
1021,2024-01-08 10:00,正常,2.6,2.3,268,221,86,100,3.6,0.75,0.88,0.57,0.55,1.3,11.9,4.5,-5.3,33.03,35.05
1022,2024-01-08 10:10,正常,2.5,2.9,243,243,81,116,3.2,0.7,0.84,0.55,0.56,1.6,12.0,4.7,-4.8,33.02,35.04
1023,2024-01-08 10:20,第二脉冲时间过长故障,2.2,2.2,201,251,83,121,5.2,0.8,0.82,0.59,0.57,1.4,12.0,5.1,-5.2,32.98,35.01
1024,2024-01-08 10:30,正常,2.1,2.4,268,233,84,113,5.0,0.78,0.87,0.58,0.53,1.4,11.9,5.0,-5.5,33.05,35.04
1025,2024-01-08 10:40,指令判断时间过短故障,2.7,2.3,264,251,78,114,5.0,0.63,0.86,0.53,0.58,2.6,12.1,5.0,-5.1,32.96,35.01
1026,2024-01-08 10:50,正常,2.6,2.4,276,274,93,118,4.9,0.73,0.87,0.56,0.53,1.1,12.0,4.6,-5.1,33.0,34.98
1027,2024-01-08 11:00,正常,2.6,2.8,248,221,80,109,3.7,0.75,0.83,0.55,0.55,1.0,11.9,4.9,-4.9,33.02,35.0
1028,2024-01-08 11:10,正常,2.6,2.4,213,248,99,111,3.1,0.71,0.86,0.54,0.54,2.9,12.0,5.5,-5.4,32.98,35.01
1029,2024-01-08 11:20,模式2脉宽过长故障,2.0,2.8,211,246,76,108,3.6,0.72,0.83,0.55,0.56,1.5,11.9,4.8,-5.3,33.03,35.06
1030,2024-01-08 11:30,正常,2.6,2.9,290,269,77,114,5.1,0.72,0.83,0.54,0.56,2.1,12.0,4.6,-5.1,33.03,34.97
1031,2024-01-08 11:40,第一脉冲时间过长故障,2.6,2.7,202,266,96,117,4.1,0.78,0.9,0.54,0.56,2.3,11.9,4.5,-5.5,33.01,35.01
1032,2024-01-08 11:50,光电频率过高故障,2.7,2.1,208,243,76,123,3.1,0.78,0.83,0.57,0.57,3.4,11.9,4.5,-5.2,32.97,35.03
1033,2024-01-08 12:00,正常,2.0,2.2,283,233,95,107,4.2,0.73,0.86,0.54,0.53,2.9,12.0,4.6,-4.7,32.98,34.97
1034,2024-01-08 12:10,正常,2.1,2.2,206,212,72,105,4.0,0.78,0.83,0.52,0.58,1.6,12.0,5.0,-4.8,33.02,34.97
1035,2024-01-08 12:20,正常,2.0,2.4,220,202,91,126,4.9,0.8,0.83,0.55,0.54,1.1,12.1,5.1,-5.4,32.96,35.05
1036,2024-01-08 12:30,正常,2.5,2.2,253,239,91,122,4.2,0.76,0.86,0.54,0.54,2.1,12.1,5.1,-4.6,32.96,35.03
1037,2024-01-08 12:40,正常,2.2,2.0,272,209,83,128,5.1,0.78,0.83,0.54,0.57,1.6,12.0,5.4,-5.5,33.01,34.97
1038,2024-01-08 12:50,正常,2.6,2.2,240,240,82,104,5.4,0.72,0.86,0.55,0.58,3.0,12.0,5.0,-5.3,33.04,34.99
1039,2024-01-08 13:00,正常,2.2,2.2,254,237,87,106,5.2,0.79,0.87,0.58,0.57,1.0,12.1,4.9,-5.4,32.97,35.0
1040,2024-01-08 13:10,正常,2.8,2.7,256,206,88,109,5.1,0.71,0.87,0.56,0.52,2.0,12.0,5.1,-5.2,33.03,35.02
1041,2024-01-08 13:20,正常,2.4,2.2,204,253,87,103,4.4,0.79,0.84,0.54,0.57,2.7,11.9,5.0,-5.4,33.02,35.05
1042,2024-01-08 13:30,模式1电平过高故障,2.6,2.5,210,209,97,111,4.8,0.71,0.87,0.57,0.54,1.4,11.9,5.7,-5.0,33.01,34.99
1043,2024-01-08 13:40,正常,2.2,2.2,226,250,71,122,4.9,0.7,0.84,0.54,0.54,1.1,11.9,5.1,-5.0,33.05,34.98
1044,2024-01-08 13:50,正常,2.9,2.1,247,217,97,107,4.9,0.74,0.84,0.57,0.56,1.3,12.0,4.7,-5.0,32.96,34.95
1045,2024-01-08 14:00,正常,2.9,2.7,265,204,81,108,3.7,0.71,0.84,0.58,0.52,1.1,12.0,4.6,-4.7,33.01,35.03
1046,2024-01-08 14:10,正常,2.5,2.3,207,284,87,120,3.9,0.72,0.88,0.53,0.58,1.9,11.9,5.3,-5.3,33.05,34.98
1047,2024-01-08 14:20,正常,2.0,2.3,276,238,81,124,4.2,0.74,0.86,0.55,0.58,2.7,12.0,5.3,-5.2,32.98,34.95
1048,2024-01-08 14:30,第二脉冲时间过长故障,2.2,2.4,229,259,79,118,4.1,0.7,0.86,0.6,0.57,2.3,12.1,4.6,-5.4,32.97,34.99
1049,2024-01-08 14:40,系统识别电压过高故障,2.4,2.7,216,233,91,130,3.6,0.73,0.84,0.54,0.55,1.4,12.5,5.1,-4.5,33.03,35.03
1050,2024-01-08 14:50,+9V稳定电流超标故障,2.7,2.1,249,268,119,121,3.4,0.75,0.87,0.55,0.58,2.4,11.9,5.5,-4.9,32.96,34.95
1051,2024-01-08 15:00,正常,2.4,2.7,240,200,93,107,5.1,0.78,0.87,0.56,0.54,2.3,11.9,4.9,-5.2,32.99,35.02
1052,2024-01-08 15:10,正常,2.7,2.3,252,257,88,130,3.8,0.75,0.88,0.57,0.58,1.0,12.0,5.4,-4.6,33.05,35.01
1053,2024-01-08 15:20,正常,2.5,2.8,275,267,81,129,5.0,0.72,0.82,0.54,0.54,2.3,12.0,5.0,-5.2,32.98,35.04
1054,2024-01-08 15:30,模式1电平过高故障,2.6,2.4,268,219,91,129,4.6,0.79,0.83,0.54,0.53,1.0,12.0,5.7,-5.5,32.97,34.98
1055,2024-01-08 15:40,模式2脉宽过长故障,2.6,2.3,226,272,71,123,4.7,0.73,0.88,0.53,0.54,2.4,12.1,5.4,-5.3,32.98,35.07
1056,2024-01-08 15:50,第一脉冲时间过长故障,2.8,2.8,222,258,97,101,4.1,0.79,0.9,0.58,0.53,1.9,11.9,4.5,-5.4,33.02,35.04
1057,2024-01-08 16:00,第三脉冲时间过长故障,2.1,2.4,258,203,82,118,3.8,0.74,0.88,0.56,0.61,1.2,12.0,5.4,-4.5,32.97,35.03
1058,2024-01-08 16:10,+24V稳定电流超标故障,2.3,2.8,382,274,89,130,5.1,0.71,0.87,0.55,0.57,2.3,12.0,5.0,-5.5,33.0,35.02
1059,2024-01-08 16:20,正常,2.4,2.3,239,286,93,117,3.1,0.77,0.87,0.54,0.55,1.7,12.0,5.2,-5.2,32.97,34.99
1060,2024-01-08 16:30,+24V最大电流超标故障,3.3,2.4,209,245,97,130,4.0,0.76,0.83,0.52,0.52,1.1,12.1,4.7,-5.1,32.97,35.03
1061,2024-01-08 16:40,正常,2.9,2.9,238,230,82,100,4.5,0.77,0.83,0.57,0.57,2.0,12.1,4.6,-5.0,32.97,34.98
1062,2024-01-08 16:50,正常,2.5,2.2,217,206,87,118,5.2,0.74,0.86,0.54,0.56,2.5,12.1,5.2,-5.4,33.03,35.01
1063,2024-01-08 17:00,正常,2.3,2.5,236,236,87,115,3.1,0.73,0.85,0.57,0.57,1.4,12.0,4.9,-5.2,33.02,35.04
1064,2024-01-08 17:10,正常,2.1,2.9,260,220,71,112,4.7,0.71,0.83,0.52,0.56,1.8,12.0,5.3,-5.3,33.04,35.02
1065,2024-01-08 17:20,正常,2.4,2.2,245,241,93,112,5.3,0.7,0.87,0.53,0.56,1.4,12.0,5.3,-5.2,32.95,34.98
1066,2024-01-08 17:30,正常,2.6,2.3,222,251,98,126,5.0,0.78,0.87,0.56,0.58,2.1,12.0,5.1,-5.4,32.97,34.97
1067,2024-01-08 17:40,指令判断时间过长故障,2.2,2.2,207,268,73,129,3.3,0.86,0.84,0.57,0.55,3.0,11.9,4.5,-5.2,33.0,35.01
1068,2024-01-08 17:50,-24V稳定电流超标故障,2.8,2.6,271,360,87,129,5.3,0.72,0.84,0.58,0.55,1.8,12.0,5.3,-5.0,32.99,35.0
1069,2024-01-08 18:00,模式1脉宽过短故障,2.1,2.5,205,239,98,116,3.0,0.76,0.82,0.55,0.57,2.7,12.0,5.4,-5.3,32.9,34.96
1070,2024-01-08 18:10,正常,2.2,2.5,209,280,79,113,4.1,0.8,0.86,0.56,0.58,2.2,11.9,5.3,-4.5,32.98,34.99
1071,2024-01-08 18:20,正常,2.1,2.6,262,241,72,114,3.2,0.79,0.82,0.53,0.54,1.5,12.0,4.9,-5.4,33.0,34.99
1072,2024-01-08 18:30,模式2电平过低故障,2.5,2.6,202,267,98,122,3.1,0.74,0.84,0.55,0.58,2.3,12.0,5.4,-5.6,33.02,34.98
1073,2024-01-08 18:40,第一脉冲时间过长故障,2.7,2.2,201,279,70,125,5.1,0.72,0.89,0.53,0.58,2.9,12.1,5.4,-4.8,32.98,35.01
1074,2024-01-08 18:50,正常,2.2,2.2,269,249,88,119,4.5,0.71,0.82,0.56,0.53,1.9,11.9,4.5,-5.5,33.0,34.96
1075,2024-01-08 19:00,第二脉冲时间过短故障,2.9,2.4,235,228,89,124,3.3,0.75,0.85,0.5,0.56,1.1,12.1,4.5,-5.4,32.98,34.97
1076,2024-01-08 19:10,正常,2.3,2.5,266,227,98,127,4.1,0.77,0.87,0.54,0.53,2.3,11.9,5.0,-4.6,32.99,34.99
1077,2024-01-08 19:20,正常,2.1,2.0,275,279,85,102,3.7,0.8,0.86,0.56,0.55,2.5,12.1,4.7,-5.2,33.05,34.96
1078,2024-01-08 19:30,正常,2.6,2.5,275,251,99,107,3.8,0.77,0.84,0.57,0.58,1.6,12.0,4.7,-5.4,33.03,34.97
1079,2024-01-08 19:40,正常,2.7,2.8,222,256,72,106,4.2,0.73,0.84,0.56,0.53,3.0,12.1,5.3,-5.4,33.03,34.98
1080,2024-01-08 19:50,模式1脉宽过短故障,2.3,2.1,220,232,88,102,4.8,0.77,0.86,0.56,0.55,2.9,11.9,5.4,-4.5,32.91,34.97
1081,2024-01-08 20:00,正常,2.6,2.1,247,287,76,127,4.1,0.7,0.84,0.54,0.53,2.2,12.1,5.3,-4.7,33.04,34.99
1082,2024-01-08 20:10,第一脉冲时间过长故障,2.6,2.2,233,275,98,104,3.4,0.77,0.92,0.58,0.54,1.9,11.9,5.2,-5.1,33.03,35.04
1083,2024-01-08 20:20,正常,2.2,2.6,250,224,81,130,3.9,0.79,0.87,0.56,0.54,1.8,12.1,4.6,-5.1,33.0,35.05
1084,2024-01-08 20:30,模式2脉宽过短故障,2.4,2.4,272,233,95,103,3.7,0.72,0.83,0.57,0.56,2.5,12.1,4.9,-4.5,33.0,34.92
1085,2024-01-08 20:40,正常,2.5,2.1,266,248,81,126,4.9,0.8,0.84,0.52,0.53,1.7,11.9,4.9,-4.7,32.95,35.01
1086,2024-01-08 20:50,系统识别电压过低故障,2.6,2.3,286,246,72,111,5.3,0.73,0.85,0.53,0.54,1.5,11.8,4.8,-5.3,32.96,34.97
1087,2024-01-08 21:00,+24V稳定电流超标故障,2.6,2.3,381,228,88,100,4.9,0.72,0.83,0.57,0.53,2.8,12.0,4.7,-5.4,33.0,34.98
1088,2024-01-08 21:10,正常,2.5,2.8,251,224,79,116,5.2,0.7,0.82,0.55,0.54,2.7,12.0,4.7,-4.5,33.0,35.04
1089,2024-01-08 21:20,正常,2.6,2.5,230,239,79,112,4.3,0.78,0.82,0.55,0.57,2.1,11.9,5.4,-4.8,32.98,35.02
1090,2024-01-08 21:30,正常,2.6,2.5,285,212,91,118,4.5,0.76,0.82,0.57,0.54,1.5,12.1,5.0,-4.7,33.04,34.97
1091,2024-01-08 21:40,正常,2.3,2.5,277,253,75,121,3.0,0.79,0.86,0.56,0.54,2.1,12.0,5.2,-5.1,33.01,34.99
1092,2024-01-08 21:50,模式2电平过高故障,2.6,2.4,217,252,74,108,4.4,0.76,0.83,0.54,0.54,2.5,11.9,5.3,-4.0,33.02,34.99
1093,2024-01-08 22:00,指令判断时间过长故障,2.4,2.6,238,271,87,122,3.2,0.86,0.84,0.56,0.53,2.1,11.9,4.8,-5.1,32.96,35.03
1094,2024-01-08 22:10,模式1脉宽过短故障,2.2,2.8,290,239,76,113,4.8,0.79,0.88,0.54,0.58,1.7,11.9,5.4,-5.5,32.88,35.05
1095,2024-01-08 22:20,正常,2.8,2.5,225,219,89,125,4.7,0.71,0.83,0.54,0.57,2.4,12.0,5.2,-4.8,32.98,34.99
1096,2024-01-08 22:30,正常,2.7,2.3,250,251,76,121,3.6,0.77,0.83,0.55,0.55,1.4,12.0,5.5,-5.2,33.02,34.98
1097,2024-01-08 22:40,正常,2.7,2.7,219,201,88,103,5.2,0.76,0.84,0.54,0.52,1.1,11.9,5.1,-4.6,32.95,34.99
1098,2024-01-08 22:50,模式1电平过低故障,2.6,2.1,233,245,71,117,4.2,0.79,0.85,0.56,0.57,2.6,12.0,4.1,-5.5,32.96,35.01
1099,2024-01-08 23:00,电路断开频率过高故障,2.2,2.9,219,288,95,141,4.8,0.71,0.86,0.55,0.55,1.6,12.1,4.8,-5.3,32.96,34.98
1100,2024-01-08 23:10,正常,2.4,2.1,257,288,90,106,5.3,0.72,0.87,0.56,0.57,1.5,11.9,5.1,-4.9,32.98,34.99
